CODIGO,AÃ‘O,DIA,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV
2401519,1974,17,0,"3,6",0,"0,5",0,"6,7","0,2","0,2",0,"0,2",0
2401519,1974,18,0,0,0,"0,1","0,1","0,3","0,3",0,"9,3","0,6","9,7"
2401519,1974,19,0,0,0,"0,1",0,"1,2","1,2",0,"1,6",0,"7,9"
2401519,1974,20,"0,5",0,0,"0,2","0,8","0,3","0,3",0,"0,7",0,0
2401519,1974,21,0,0,0,"1,1","1,9","1,9","1,5","0,1",0,"0,7","9,3"
2401519,1974,22,"0,9",0,"1,4","2,6","0,7","0,5","3,2","0,1","0,3","0,1","6,2"
2401519,1974,23,0,"0,1","0,3","7,3",0,"0,4","0,5","0,4",13,0,0
2401519,1974,24,0,0,"0,1","0,2","1,5","0,6",0,0,"11,4",0,0
2401519,1974,25,"5,4",0,"0,7","0,2",0,"4,2","0,4",0,"0,4","7,8","4,2"
2401519,1974,26,0,0,0,"3,9",0,"20,5",0,"0,6",0,"11,4",0
2401519,1974,27,0,0,0,"11,8","0,6","1,6","0,4",11,"1,9","4,1",2
2401519,1974,28,0,"2,2",6,0,"5,2","1,5",0,"1,1","0,8",0,"0,5"
2401519,1974,29,"0,1",,"0,2",0,"5,9",0,"0,5",1,0,"1,4",8
2401519,1974,30,"4,9",,"7,7",7,"1,5",0,"0,5","8,2","4,8","9,4","5,2"
2401519,1974,31,0,,"0,7",,"0,6",,"1,6",0,,1,
,,,,,,,,,,,,,
2401519,1975,1,"0,1","0,8",0,"3,7",0,"1,6","2,3",0,"4,8","0,3",0
2401519,1975,2,"0,3","4,5","10,1","12,9","3,4",0,4,"2,7","0,1",4,"20,8"
2401519,1975,3,0,"0,6","1,8",0,"2,4","0,6","23,3",0,0,"1,3","4,2"
2401519,1975,4,0,0,0,"2,4","13,5","0,8",0,"4,5","7,2","0,5",0
2401519,1975,5,0,0,"1,2",0,"11,2",0,"1,3",0,1,0,0
2401519,1975,6,0,0,0,"0,5","1,7","3,3","5,6","0,6",0,4,"0,5"
2401519,1975,7,0,"2,5",0,0,"0,8","2,8","5,5","0,5","0,2",0,0
2401519,1975,8,0,0,0,0,1,0,0,"0,4",0,0,"0,2"
2401519,1975,9,0,0,0,0,0,0,0,0,"1,8",0,0
2401519,1975,10,0,0,"0,1",0,0,0,"0,9",0,0,"0,8","3,9"
2401519,1975,11,0,0,0,0,0,"0,6",0,0,0,"5,1","1,1"
2401519,1975,12,0,0,"0,4",0,0,"0,7","13,5","1,2",0,"1,2","4,2"
2401519,1975,13,0,0,"0,7",0,"0,4","0,8","0,4","0,9","1,1","15,4","1,8"
2401519,1975,14,0,0,"2,6","0,2",0,"0,2","9,1","1,7","3,6","10,6",0
2401519,1975,15,"0,7",0,"15,3",0,"5,6",0,"8,6",0,0,"1,1",0
2401519,1975,16,0,0,0,0,1,0,14,0,4,"7,9",0
2401519,1975,17,0,"18,6","0,2",0,"1,9",0,"0,6","0,1","19,6",2,0
2401519,1975,18,0,"2,2","0,5","0,1",0,0,"0,2","0,5","0,4",0,0
2401519,1975,19,0,0,"1,1","0,1","0,5","0,4","0,1",0,"12,5","7,4",0
2401519,1975,20,"0,1",0,"1,9",0,0,"0,4",0,"17,1","0,4","2,5",3
2401519,1975,21,0,"1,3","0,6","0,6",0,"8,8",0,"1,6",0,"3,7",2
2401519,1975,22,0,"0,7","0,5","1,7","0,9","1,1",0,0,"3,4","0,5",0
2401519,1975,23,0,"19,2",0,0,"0,9","0,6",0,"0,3",0,0,"0,1"
2401519,1975,24,0,"2,4","0,3",1,"0,6",0,0,0,0,"1,6","0,4"
2401519,1975,25,0,0,"11,6","2,4","0,2","3,3","0,2","1,8",0,0,"0,6"
2401519,1975,26,0,0,0,"6,7","1,7","3,2","1,3","1,4","2,6","9,5",0
2401519,1975,27,"0,1","20,2",0,"4,8",0,"0,5",0,"4,8","0,6","0,4","2,1"
2401519,1975,28,0,"1,7",0,"5,9","0,3",1,0,4,0,"2,1",0
2401519,1975,29,0,,"1,6","5,6",0,2,"0,1","2,2",0,"0,7",0
2401519,1975,30,0,,"19,3","2,6","0,8","18,3",0,0,0,"7,2","2,7"
2401519,1975,31,0,,"13,4",,"1,5",,"1,7","4,6",,0,
,,,,,,,,,,,,,
2401519,1976,1,0,"2,5",0,0,"4,6","1,2",0,"0,5",0,"2,5",3
2401519,1976,2,0,0,0,4,"3,7","0,6",0,"0,5",0,9,"1,8"
2401519,1976,3,0,0,"0,5","3,5",9,"3,2","0,8","0,3",0,"10,6",15
2401519,1976,4,0,"1,7","10,6",0,"1,2","0,1","0,9","0,7",0,"3,6","2,2"
2401519,1976,5,1,0,"7,3",0,0,"2,6","0,2","0,4",0,"15,2","2,8"
2401519,1976,6,0,0,"4,5",7,"0,3","0,4","0,6","0,2","7,4",4,"0,1"
2401519,1976,7,0,0,"4,4",8,"0,8",6,0,"0,2",0,8,0
2401519,1976,8,"1,6",0,"8,3",0,0,0,0,"0,9",0,"8,8",0
2401519,1976,9,0,"0,2","6,6","4,7",0,"7,8","1,4",0,0,"2,6","2,8"
2401519,1976,10,0,"0,7",0,"4,8","1,3","2,2",0,0,"0,4","4,2",0
2401519,1976,11,0,"7,6","4,3","27,2","3,9","0,8","5,4","1,5",0,"2,2",0
2401519,1976,12,0,"4,2","6,5","3,8","0,2","20,3","1,7",0,"0,1",0,"0,4"
2401519,1976,13,"0,1","1,9",0,"4,4","0,1","3,3","1,1",0,0,0,"6,1"
2401519,1976,14,0,"0,1",0,"2,4",0,"11,5","0,1","0,4",0,"7,4",6
2401519,1976,15,0,0,0,"1,5","0,5",0,"0,9","0,8",0,5,1
2401519,1976,16,0,0,0,"4,5","2,4",0,"0,5",0,"0,7",0,0
2401519,1976,17,0,0,0,"10,6","11,6","0,5",0,0,0,3,"12,7"
2401519,1976,18,0,0,"7,8","21,9",0,"0,3","0,7",0,0,"8,5",0
2401519,1976,19,0,0,15,"20,5","0,4","0,4",0,0,"2,1",0,0
2401519,1976,20,0,4,4,"5,5","0,6",0,0,"3,6",0,"0,7","5,2"
2401519,1976,21,0,6,0,21,0,"1,4",0,0,"0,7",0,0
2401519,1976,22,0,"5,9",10,0,"0,4","0,2","1,4",0,"1,6",10,0
2401519,1976,23,0,"8,5",0,"1,1","0,4","1,1",0,0,"0,1",0,0
2401519,1976,24,0,0,0,"0,6","14,7",0,"0,3","0,2","1,9","1,5",0
2401519,1976,25,0,0,0,"0,9",16,2,"0,2","0,8","17,1","4,7",0
2401519,1976,26,"0,7",0,0,0,"17,1","0,5","0,2",0,"6,6",0,0
2401519,1976,27,0,0,21,"1,6",0,"0,9","3,2","0,1",3,7,0
2401519,1976,28,0,0,"2,8","1,6",0,3,"2,8","0,7","1,5",0,"0,5"
2401519,1976,29,"6,5",0,"3,5","13,1","0,6",0,0,0,0,0,"0,6"
2401519,1976,30,"4,7",,"1,3","0,6","0,2",0,0,0,"0,1",3,0
2401519,1976,31,0,,0,,"1,8",,"1,5","0,1",,15,
,,,,,,,,,,,,,
2401519,1977,1,0,0,0,0,"0,3","0,6",2,0,2,"11,9","0,8"
2401519,1977,2,0,0,0,0,"1,6","3,1",0,0,"0,3",0,"1,6"
2401519,1977,3,0,0,0,"10,9",0,0,"1,5","2,2",0,0,"0,5"
2401519,1977,4,0,0,0,"0,2",0,0,0,"1,8",0,8,0
2401519,1977,5,0,0,0,"0,4","1,7","0,1","1,5",0,0,"6,1","16,9"
2401519,1977,6,0,0,0,"3,6","2,1",0,0,2,0,"0,1","2,3"
2401519,1977,7,0,0,0,"8,4",0,0,0,"12,2",0,"10,6","4,1"
2401519,1977,8,0,0,0,"5,5",0,0,"0,4","0,8","0,5","3,9","8,9"
2401519,1977,9,0,0,"0,6",0,0,"0,3","2,4",0,"2,5","1,5","0,5"
2401519,1977,10,0,0,0,0,"0,2","7,9","0,3",0,"0,2","0,2","14,3"
2401519,1977,11,0,0,0,"0,7","3,1","6,2",0,0,"0,7","1,2","1,2"
2401519,1977,12,0,0,"0,4",0,0,"2,4",0,0,0,0,"1,8"
2401519,1977,13,0,0,0,"0,5",0,"1,4","1,4","3,2",1,0,"16,3"
2401519,1977,14,0,0,"3,5",0,"8,9","0,3","0,8","3,8","0,3",0,"14,9"
2401519,1977,15,0,"0,4","0,5",0,0,0,"1,2","0,6",0,"3,3","19,8"
2401519,1977,16,0,0,"0,6","0,4","3,4","1,3","0,5","0,9",0,0,0
2401519,1977,17,0,0,"7,6",0,0,"3,5",0,0,0,0,"0,1"
2401519,1977,18,0,0,"0,9",0,0,0,"3,5",0,"0,4",0,0
2401519,1977,19,"4,2",0,0,0,"1,1",0,0,0,0,0,0
2401519,1977,20,0,0,0,0,0,"4,5",0,"1,2","4,7",0,0
2401519,1977,21,0,"0,4",0,0,0,0,0,"2,2","0,2","1,1",0
2401519,1977,22,0,0,"1,5",0,"3,7",0,0,0,0,"0,3","5,9"
2401519,1977,23,"2,1",0,"2,4","7,3","0,7","0,1","2,4",0,"0,3","4,5","8,3"
2401519,1977,24,0,"1,2","21,2","9,3","1,1","0,3","4,2",0,"2,2","4,1",0
2401519,1977,25,0,0,0,14,"1,8","0,2","0,3","0,4","24,4",0,0
2401519,1977,26,0,0,0,"0,2",0,"1,8","2,4","0,5",5,"0,9",0
2401519,1977,27,"2,2",0,"2,9","7,2","4,7","1,6","3,1","1,7","4,7","9,1",0
2401519,1977,28,0,0,19,"13,5",0,0,"0,3","0,2","13,4","20,8",0
2401519,1977,29,0,,0,1,1,"2,6",0,"2,5","8,4","8,4",0
2401519,1977,30,0,,"2,8",0,0,0,"0,3","0,8",0,23,0
2401519,1977,31,"3,7",,"0,5",,"1,2",,"0,3",0,,"5,2",
,,,,,,,,,,,,,
2401519,1978,1,0,0,"4,1","2,3","0,9","6,8","0,3","0,1","3,8","2,7",0
2401519,1978,2,0,0,"1,7","19,4","0,9","1,5",0,0,0,0,0
2401519,1978,3,0,0,"1,1","2,5","10,6","0,1","5,3",0,0,0,0
2401519,1978,4,0,0,0,"0,6","7,5","0,2",0,"0,3",0,0,"0,6"
2401519,1978,5,0,0,"0,1","6,4","5,8",0,"1,1","0,7",0,0,0
2401519,1978,6,0,"25,2","22,6","0,1",0,0,"0,2",0,"0,1",0,0
2401519,1978,7,0,"14,1","14,4",0,0,"0,2","0,3",0,0,"1,2",0
2401519,1978,8,0,26,0,"7,1",0,6,"0,3","5,4","8,4",3,0
2401519,1978,9,"0,8",0,0,"0,8","10,6",0,"4,6",0,"1,4",0,"4,6"
2401519,1978,10,0,0,0,"0,2","15,5",0,1,"1,3",0,"0,3","1,3"
2401519,1978,11,0,0,0,"0,3",0,"4,5",0,0,"6,1","11,1","0,3"
2401519,1978,12,0,0,0,"0,1",0,"0,1","0,4",0,0,"14,5","2,2"
2401519,1978,13,0,0,0,"0,5","1,5","0,5","1,2","0,1","0,3",0,"0,5"
2401519,1978,14,0,0,0,0,0,"3,3","3,4",0,"0,2",0,0
2401519,1978,15,0,0,0,0,0,"1,6",0,0,0,"0,3","4,5"
2401519,1978,16,0,0,0,"7,8",0,8,0,0,0,"3,2","1,2"
2401519,1978,17,0,0,0,"8,8",0,0,"0,1",0,0,0,"0,2"
2401519,1978,18,0,0,0,"1,6","0,9",0,0,0,"0,2","11,2",0
2401519,1978,19,0,0,0,"17,1",0,0,0,"0,6",0,"0,1",0
2401519,1978,20,0,0,0,"5,2",0,"3,1",0,0,"0,1","6,3",0
2401519,1978,21,0,0,0,17,"0,4","0,6",0,0,"0,1","0,2","4,7"
2401519,1978,22,0,"0,2",0,"0,2","0,2","0,6",0,0,0,0,0
2401519,1978,23,0,0,0,"3,2",0,"3,8","4,5",0,"0,2","7,4",0
2401519,1978,24,0,0,"0,3","15,8",0,"4,5",0,0,"0,8","15,8",0
2401519,1978,25,0,0,"4,1","13,8","4,8",0,"0,3",0,"3,3","0,1",0
2401519,1978,26,0,"4,7",0,"0,2",0,0,"1,2",0,15,"3,9",0
2401519,1978,27,0,0,0,0,"13,2",0,"0,3",0,"0,4","0,1",0
2401519,1978,28,"0,3",0,"0,1",0,"2,3",1,0,0,0,0,"1,3"
2401519,1978,29,0,,"9,5","0,5","8,7",0,"0,5","15,3","1,1","0,2","1,6"
2401519,1978,30,0,,3,0,0,"2,9","2,2","0,2","1,2",0,"3,8"
2401519,1978,31,0,,"11,5",,"7,5",,0,"0,2",,0,
,,,,,,,,,,,,,
2401519,1979,1,0,0,"0,7",0,0,0,0,0,"4,1",0,0
2401519,1979,2,0,0,"3,7","5,7",6,"10,6","0,1","0,6",0,"0,4",0
2401519,1979,3,0,0,"0,8",0,"1,3",0,"0,1",0,"7,5","2,6","0,2"
2401519,1979,4,0,0,"7,6",0,"1,8","9,1","4,3","1,4","0,3","0,1",0
2401519,1979,5,0,0,"0,4",0,0,"2,3","0,2",0,0,0,7
2401519,1979,6,0,0,"3,7",0,0,"2,5","0,7",0,0,0,"7,1"
2401519,1979,7,0,0,"2,1",0,0,"8,6",0,0,0,0,"13,2"
2401519,1979,8,0,0,"1,5",0,0,"9,3",0,"2,3","0,8",0,2
2401519,1979,9,0,0,0,0,"1,2",14,0,0,0,0,0
2401519,1979,10,0,0,0,0,0,0,0,0,0,0,"0,1"
2401519,1979,11,0,"0,5",0,"3,5","0,3","0,8",0,0,0,"2,1","1,4"
2401519,1979,12,0,0,0,"2,3",0,"2,5","1,3","0,6",0,"20,2","8,1"
2401519,1979,13,0,0,0,0,0,"3,5",12,"1,1","8,5",0,"0,2"
2401519,1979,14,0,0,0,"4,8","0,3","0,3","0,7","0,2","1,3",0,"2,3"
2401519,1979,15,0,0,"0,2","0,3","16,8","2,1",0,0,1,"10,6","2,8"
2401519,1979,16,0,0,"0,5","1,5","0,2","1,6","1,6","0,9","7,5","3,1","2,7"
2401519,1979,17,0,0,"4,2","1,2","5,7","2,5","0,1","3,8",1,"6,4","2,1"
2401519,1979,18,0,0,0,"3,6",16,0,"2,1",0,"11,8","17,7","3,6"
2401519,1979,19,"5,1",0,21,5,"2,6",0,0,0,"0,7","0,5","3,2"
2401519,1979,20,0,0,5,"1,9","9,5","2,6",0,"3,9",0,"11,6","4,4"
2401519,1979,21,"4,6",0,0,"16,6","7,8",0,0,"2,9","7,7","15,3",0
2401519,1979,22,0,0,"1,2","23,4","5,3","1,2","0,6","6,9",0,"13,2",0
2401519,1979,23,0,0,"9,4","0,7","2,7","0,3",0,"10,3",0,12,"6,4"
2401519,1979,24,0,"0,5","3,2",0,0,0,"0,4","20,5",0,3,"23,2"
2401519,1979,25,0,23,0,2,0,0,"0,1","1,2",0,"7,8","7,4"
2401519,1979,26,0,"3,9","1,6","8,9","0,8","0,2","0,8",5,0,"17,3",0
2401519,1979,27,"0,8",0,0,"20,6","0,5","0,4","0,4",0,0,"1,8","1,5"
2401519,1979,28,10,0,1,"26,1",0,"0,2","0,2","13,7","0,1","33,8",0
2401519,1979,29,0,,0,"3,9","0,2",0,0,"4,8",0,0,0
2401519,1979,30,0,,0,0,"0,9",0,0,"0,2","0,1","0,2","2,7"
2401519,1979,31,0,,0,,"3,5",,0,"4,2",,0,
,,,,,,,,,,,,,
2401519,1980,1,"1,6","7,6",0,0,"7,9",26,0,0,"0,7","9,3",0
2401519,1980,2,0,0,0,0,"0,7","3,8","1,9",0,0,0,"34,3"
2401519,1980,3,0,"18,2","3,6","0,5","2,5","9,2",0,0,0,"2,9","6,7"
2401519,1980,4,0,"2,6",0,"0,2",0,"0,8",0,0,0,"0,5","0,1"
2401519,1980,5,0,0,0,"18,1","10,4","0,3","0,2",1,"3,5","10,5","14,2"
2401519,1980,6,0,0,0,"21,9","1,8","0,3",0,1,0,"42,8",0
2401519,1980,7,0,"0,8","2,4",0,"0,7","0,2","0,3","0,4",0,"26,5",1
2401519,1980,8,0,0,0,"0,3","0,2","1,4",1,"0,1","0,1","8,1","5,6"
2401519,1980,9,0,0,0,"0,3","0,8","3,5","1,2",0,"2,4","3,4",0
2401519,1980,10,0,0,0,"0,5",0,"13,7","4,4",0,"0,5",0,"2,1"
2401519,1980,11,0,0,0,0,0,"2,3",0,0,0,0,0
2401519,1980,12,0,0,"0,5",0,0,"12,8",0,0,0,0,"0,6"
2401519,1980,13,0,0,0,0,0,0,"0,5",0,0,0,0
2401519,1980,14,0,0,0,7,"1,1",0,"3,1",0,0,0,"1,9"
2401519,1980,15,0,0,0,"0,4",1,0,0,0,0,0,2
2401519,1980,16,0,0,0,"0,7",0,0,0,0,6,0,"7,9"
2401519,1980,17,1,"7,3","6,6",0,"1,4",3,0,"1,6",1,0,"5,5"
2401519,1980,18,"2,2",0,"1,2","0,6","3,1",0,0,0,"5,1",0,"3,9"
2401519,1980,19,0,"4,1",0,"3,1",0,"0,4",0,"0,6",0,"1,2",0
2401519,1980,20,0,"12,7",0,0,0,0,"0,2",0,0,0,"0,6"
2401519,1980,21,0,0,0,"0,3",0,"1,2","1,4",0,"0,4",0,0
2401519,1980,22,0,"3,9","4,1","1,9","4,9",0,"0,2","0,5",0,0,"0,3"
2401519,1980,23,0,0,0,0,0,0,"0,7",0,0,"0,3",0
2401519,1980,24,0,0,0,"0,3","1,1",0,"0,9",0,0,"11,1","0,7"
2401519,1980,25,0,0,0,"4,1",0,0,0,0,0,"3,2",0
2401519,1980,26,0,"0,8",0,0,"3,8",0,0,"1,2",0,0,0
2401519,1980,27,0,"0,1",0,0,0,0,"1,8","1,9","0,7",0,0
2401519,1980,28,0,0,0,"22,5",0,"18,3",3,"0,9","0,5",0,0
2401519,1980,29,0,0,0,0,0,"1,9",0,"1,4","11,7",0,0
2401519,1980,30,"1,3",,0,"0,8",0,0,"0,1",0,"0,1",0,"1,8"
2401519,1980,31,"18,5",,0,,"7,2",,0,"1,1",,0,
,,,,,,,,,,,,,
2401519,1981,1,"4,1",0,0,0,"4,8",8,"0,3",,,"2,8","1,1"
2401519,1981,2,"0,1",0,0,"0,5","10,6","1,8",0,,,0,0
2401519,1981,3,0,"0,9","0,1","8,6","0,1",0,0,,,"3,8","1,4"
2401519,1981,4,0,0,"0,2",3,"3,7",0,0,,,"0,8","9,2"
2401519,1981,5,0,10,0,13,"38,6",0,"0,7",,,0,"0,1"
2401519,1981,6,0,0,"3,2",0,"0,3",0,0,,,"6,1","0,5"
2401519,1981,7,"0,4",0,"0,8",0,"11,2",2,0,,,"2,7","13,3"
2401519,1981,8,"4,8",0,0,"20,3","9,7","3,5","0,2",,,"4,1","1,6"
2401519,1981,9,0,0,"2,6",0,"5,5","0,4",0,,,"8,9","2,8"
2401519,1981,10,0,0,"3,3","0,7","4,6","0,7","0,4",,,0,0
2401519,1981,11,0,"18,3","0,1","0,3","12,8",0,0,,,"6,2","0,4"
2401519,1981,12,0,0,"3,3","0,4","4,3","0,3",0,,,"2,2","11,7"
2401519,1981,13,0,0,0,"7,4","7,8","2,9","1,3",,,"0,3","8,3"
2401519,1981,14,0,"0,2",0,"28,2","0,3",0,"1,2",,,2,"3,6"
2401519,1981,15,0,0,0,"0,5",2,"1,2",0,,,"0,3","8,1"
2401519,1981,16,0,"6,9",0,"21,7","2,3","0,6","3,3",,,0,0
2401519,1981,17,0,"0,3",0,"6,9","0,2","0,1","0,4",,,0,0
2401519,1981,18,0,"0,1",0,21,0,"0,7",1,,,0,"0,4"
2401519,1981,19,0,0,0,"6,3",0,"2,1","2,1",,,0,"1,5"
2401519,1981,20,0,"0,2",0,0,0,0,"0,8",,,0,"0,5"
2401519,1981,21,0,"0,7",0,"2,4",0,0,0,,,"4,5","2,5"
2401519,1981,22,0,0,"1,2","6,5","3,5","3,8",0,,,0,"0,5"
2401519,1981,23,0,2,0,"1,7",0,0,0,,,0,0
2401519,1981,24,0,"0,8","0,3","0,8",0,0,0,,,"0,5",0
2401519,1981,25,0,"0,8","7,6","0,1",0,0,0,,,0,0
2401519,1981,26,0,0,0,0,0,"0,2",0,,,"9,5","3,8"
2401519,1981,27,0,0,0,"8,4","0,3",0,0,,,0,"0,7"
2401519,1981,28,0,"0,3",0,"10,5","0,6","1,8","0,2",,,0,"0,3"
2401519,1981,29,0,,0,5,"15,1",3,0,,,16,"2,5"
2401519,1981,30,0,,0,"6,2","11,5","0,7",0,,,"0,1","2,9"
2401519,1981,31,0,,0,,"9,9",,0,,,12,
,,,,,,,,,,,,,
2401519,1982,1,"4,2","0,2","2,3",0,"20,2",1,"2,2","0,5","0,3","0,4",0
2401519,1982,2,"5,5","3,1","6,8","4,2","5,8","0,3",0,"5,4",0,"0,3","2,1"
2401519,1982,3,1,0,0,"29,7",16,0,"0,2","0,7","0,1","0,2",0
2401519,1982,4,"1,4",0,0,5,"0,1","0,7","3,5",0,"1,5",0,0
2401519,1982,5,"0,2",0,"0,5","2,9","15,2","0,4",0,"0,8","0,3","3,2",0
2401519,1982,6,"0,1","12,8","9,8","12,4","0,1","5,5","0,6","1,1",0,"2,3",0
2401519,1982,7,"0,3","0,8",0,"4,9","5,4","0,2",0,0,0,"3,1",0
2401519,1982,8,0,0,0,"6,7","3,8",0,0,0,0,"2,1",0
2401519,1982,9,"1,9",0,"5,6","5,2",0,"4,8",0,0,0,"2,8",0
2401519,1982,10,"0,1","1,7","9,4",0,"0,1","0,2","0,4",0,"2,1","1,1","5,5"
2401519,1982,11,0,0,0,21,0,"1,7","0,4","0,2",0,0,0
2401519,1982,12,0,"2,4",0,"0,4",0,1,"0,6",4,0,"1,9","1,1"
2401519,1982,13,0,"1,9","1,1","0,6",0,0,0,0,0,"0,4",0
2401519,1982,14,0,"2,2","2,3","1,1",0,0,0,0,0,0,0
2401519,1982,15,"0,6",7,5,0,0,0,0,"1,4","0,2",0,"0,5"
2401519,1982,16,"0,1","1,3",0,10,0,0,"2,1",0,"3,2",0,0
2401519,1982,17,0,"0,1","1,1","8,9",1,0,"0,3",0,"0,1",0,0
2401519,1982,18,0,5,"7,9","1,5","0,6","1,5","0,9","3,7",0,3,0
2401519,1982,19,0,0,"6,4",0,"3,1","0,1","0,1","0,5",0,"1,8","2,2"
2401519,1982,20,0,0,"2,5",0,12,"1,4",0,"3,6",0,0,0
2401519,1982,21,0,0,0,"1,1","5,9",0,0,0,0,"1,2","0,9"
2401519,1982,22,0,0,0,0,"7,8",0,"2,3","4,6",0,"0,1","0,7"
2401519,1982,23,0,0,0,"19,7","0,4",0,0,1,0,0,"0,6"
2401519,1982,24,0,0,"0,6","6,5","12,2","0,2",0,0,0,0,0
2401519,1982,25,0,0,"3,5",0,0,0,0,0,"8,9",0,0
2401519,1982,26,"0,4",0,"0,1",0,0,"0,3","2,2","0,9",0,0,"10,4"
2401519,1982,27,"10,1",3,"5,9","0,2",0,"0,6","11,3","2,7","4,5","0,1","3,5"
2401519,1982,28,"0,6","9,5","0,1","21,2","1,2","0,6","0,3","0,5","1,8",0,0
2401519,1982,29,"9,6",,0,"12,9","2,6","1,6","0,5",0,"2,3",0,"3,8"
2401519,1982,30,0,,0,"5,6",0,"1,9","1,4",0,0,0,0
2401519,1982,31,0,,"0,6",,"1,1",,0,10,,0,
,,,,,,,,,,,,,
2401519,1983,1,0,0,0,0,0,"0,2","0,3","0,9",0,0,0
2401519,1983,2,"1,4",0,0,0,0,"0,8",1,0,1,0,0
2401519,1983,3,0,0,0,"0,8",0,"3,1",0,"0,8",0,1,0
2401519,1983,4,"2,1",0,"0,1",0,"0,1","6,4",2,0,"3,1",0,"0,7"
2401519,1983,5,0,0,"1,1","22,5",0,0,0,"2,3","2,7",0,0
2401519,1983,6,"0,6","4,9","9,3","2,3",0,0,0,1,"3,5",0,0
2401519,1983,7,0,"23,1","0,3","0,3","2,8","0,3",0,0,"0,7",0,"1,7"
